DIA;MES;ANO;DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
28;10;2023;ECU;IPI;22;278;1171989
28;10;2023;ECU;IPI;75;711;2995753
28;10;2023;ECU;IPI;1670;21685;91468533
28;10;2023;ECU;IPI;64;765;3224403
28;10;2023;ECU;IPI;2467;23638;99666061
28;10;2023;ECU;IPI;1;14;57731
28;10;2023;ECU;IPI;34;359;1510860
28;10;2023;ECU;IPI;446;3520;14835197
28;10;2023;ECU;IPI;516;4565;19261050
28;10;2023;ECU;IPI;56;974;4119774
28;10;2023;ECU;IPI;431;5003;21165488
28;10;2023;ECU;IPI;21600;17628;71584311
28;10;2023;ECU;IPI;24243;76591;324028724
28;10;2023;ECU;IPI;15610;65670;280060254
28;10;2023;ECU;IPI;27;71140;294747579
28;10;2023;ECU;IPI;1561;9780;41343874
28;10;2023;ECU;IPI;2087;9810;41592953
28;10;2023;ECU;IPI;30172;71366;300735110
28;10;2023;ECU;IPI;6017;30561;108783559
28;10;2023;ECU;IPI;250;884;3739478
28;10;2023;ECU;IPI;306;1920;8116589
28;10;2023;ECU;IPI;4;51776;218105431
28;10;2023;ECU;IPI;717;4007;17466852
28;10;2023;ECU;IPI;13932;113296;473548243
28;10;2023;ECU;IPI;61054;486788;2135374983
28;10;2023;ECU;IPI;1008;4781;20225277
28;10;2023;ECU;IPI;46;410;1711036
28;10;2023;ECU;IPI;1440;51060;216014016
28;10;2023;ECU;IPI;7000;17723;75105139
28;10;2023;ECU;IPI;7889;119757;510651773
28;10;2023;ECU;IPI;216850;29980;106738294
28;10;2023;ECU;IPI;6;16626;70037994
28;10;2023;ECU;IPI;7200;608;2668010
28;10;2023;ECU;IPI;13892;91910;390210658
28;10;2023;ECU;IPI;363933;234393;988110392
28;10;2023;ECU;IPI;325;4547;18433460
28;10;2023;ECU;IPI;400;4692;19257610
28;10;2023;ECU;IPI;108;2026;8247017
28;10;2023;ECU;IPI;150;2022;8401089
28;10;2023;ECU;IPI;300;2967;10934340
28;10;2023;ECU;IPI;6588;33249;141101765
28;10;2023;ECU;IPI;84;545;2391432
28;10;2023;ECU;IPI;551;10677;45256336
28;10;2023;ECU;IPI;276;3708;15655763
28;10;2023;ECU;IPI;31;217;916194
28;10;2023;ECU;IPI;231;3379;14268215
28;10;2023;ECU;IPI;160;614;2695164
28;10;2023;ECU;IPI;160;1133;4757345
28;10;2023;ECU;IPI;803;4135;17108422
28;10;2023;ECU;IPI;3172;16184;68661820
28;10;2023;ECU;IPI;1527;4781;19827052
28;10;2023;ECU;IPI;740;1563;6337100
28;10;2023;ECU;IPI;185;363;1469893
28;10;2023;ECU;IPI;71101;211763;891527372
28;10;2023;ECU;IPI;1660;5167;21715752
28;10;2023;ECU;IPI;6;41;173708
28;10;2023;ECU;IPI;4825;29593;104620616
28;10;2023;ECU;IPI;810;3100;10978796
28;10;2023;ECU;IPI;279;3449;14029208
28;10;2023;ECU;IPI;254;3327;14448666
28;10;2023;ECU;IPI;667;7922;33476347
28;10;2023;ECU;IPI;525;8201;34672651
28;10;2023;ECU;IPI;33826;334458;1427819308
28;10;2023;ECU;IPI;347;2065;8853246
28;10;2023;ECU;IPI;771;6957;28473551
28;10;2023;ECU;IPI;206;1007;4893537
28;10;2023;ECU;IPI;28695;281610;1184970910
28;10;2023;ECU;IPI;48;283;1040197
28;10;2023;ECU;IPI;110;698;3061187
28;10;2023;ECU;IPI;105;754;3307103
28;10;2023;ECU;IPI;990;9211;38737323
28;10;2023;ECU;IPI;2840;23261;97714928
28;10;2023;ECU;IPI;1146;4309;18658970
28;10;2023;ECU;IPI;11816;35901;152545346
28;10;2023;ECU;IPI;2;994;4202026
28;10;2023;ECU;IPI;2;226220;932165379
28;10;2023;ECU;IPI;9998;58445;246357325
28;10;2023;ECU;IPI;210000;107556;538553334
28;10;2023;ECU;IPI;1040;14200;60202310
28;10;2023;ECU;IPI;2670;10196;43108683
28;10;2023;ECU;IPI;528;1539;6499148
28;10;2023;ECU;IPI;502;2518;10632700
28;10;2023;ECU;IPI;806;4791;20229680
28;10;2023;ECU;IPI;19;110;473761
28;10;2023;ECU;IPI;919;5842;24666970
28;10;2023;ECU;IPI;9797;46414;195962861
28;10;2023;ECU;IPI;10760;22021;92974728
28;10;2023;ECU;IPI;137;514;2171505
28;10;2023;ECU;IPI;6967;9620;40777737
28;10;2023;ECU;IPI;4488;17246;72810982
28;10;2023;ECU;IPI;26737;85800;360890246
28;10;2023;ECU;IPI;23139;33276;141095576
28;10;2023;ECU;IPI;162561;91959;389516240
28;10;2023;ECU;IPI;14760;19510;82347897
28;10;2023;ECU;IPI;2200;13640;56106066
28;10;2023;ECU;IPI;91;152;639541
28;10;2023;ECU;IPI;351000;15392;64760396
28;10;2023;ECU;IPI;62;140010;583163310
28;10;2023;ECU;IPI;3600;1727;7292225
28;10;2023;ECU;IPI;28550;10840;45951090
28;10;2023;ECU;IPI;1078;8626;36650174
28;10;2023;ECU;IPI;216;1728;7342272
28;10;2023;ECU;IPI;200;880;3624415
28;10;2023;ECU;IPI;220;2651;11190905
28;10;2023;ECU;IPI;1386;4283;17647256
28;10;2023;ECU;IPI;44;534;2199463
28;10;2023;ECU;IPI;100;483;1957966
28;10;2023;ECU;IPI;1032;70358;292334016
28;10;2023;ECU;IPI;2284;245685;1071100366
28;10;2023;ECU;IPI;10000;11539;48314955
28;10;2023;ECU;IPI;5070;21061;85670077
28;10;2023;ECU;IPI;10000;18564;77726691
28;10;2023;ECU;IPI;100;232;977836
28;10;2023;ECU;IPI;6105;25396;107649792
28;10;2023;ECU;IPI;500;5378;22757461
28;10;2023;ECU;IPI;8000;29483;102499597
28;10;2023;ECU;IPI;3065;81745;332081935
28;10;2023;ECU;IPI;32;928;3762132
28;10;2023;ECU;IPI;100;3606;15285293
28;10;2023;ECU;IPI;100;1054;4478446
28;10;2023;ECU;IPI;10080;155278;657210815
28;10;2023;ECU;IPI;81420;582160;2447587466
28;10;2023;ECU;IPI;2357;16707;71999442
28;10;2023;ECU;IPI;8827;35690;150687363
28;10;2023;ECU;IPI;10000;11078;44239903
28;10;2023;ECU;IPI;4000;4495;18978928
28;10;2023;ECU;IPI;416;1424;5869494
28;10;2023;ECU;IPI;616;2658;11066821
28;10;2023;ECU;IPI;1013;1924;8103977
28;10;2023;ECU;IPI;25511;39635;166433568
28;10;2023;ECU;IPI;8050;28080;117374864
28;10;2023;ECU;IPI;26;765;3102059
28;10;2023;ECU;IPI;2791;7683;31072183
28;10;2023;ECU;IPI;1917;2796;10265101
28;10;2023;ECU;IPI;5802;19777;85211069
28;10;2023;ECU;IPI;183;594;2525741
28;10;2023;ECU;IPI;11620;24372;105140910
28;10;2023;ECU;IPI;1053;15285;63588472
28;10;2023;ECU;IPI;2213;15535;65360106
28;10;2023;ECU;IPI;3000;39320;171410829
28;10;2023;ECU;IPI;150;2741;11647359
28;10;2023;ECU;IPI;31;245;1100155
28;10;2023;ECU;IPI;7646;10723;52837108
28;10;2023;ECU;IPI;3133;6831;28149274
28;10;2023;ECU;IPI;2258;3501;14780988
28;10;2023;ECU;IPI;240;2753;11648836
28;10;2023;ECU;IPI;668;2617;11481819
28;10;2023;ECU;IPI;2149;10173;51544083
28;10;2023;ECU;IPI;480;1687;7353000
28;10;2023;ECU;IPI;21067;6951;29793251
28;10;2023;ECU;IPI;38;377;1591095
28;10;2023;ECU;IPI;3765;14166;57424348
28;10;2023;ECU;IPI;1610;8356;35364034
28;10;2023;ECU;IPI;4154;21982;91844140
28;10;2023;ECU;IPI;8000;11117;45065650
28;10;2023;ECU;IPI;3000;3109;10684215
28;10;2023;ECU;IPI;4000;4536;18387855
28;10;2023;ECU;IPI;2000;7800;32857500
28;10;2023;ECU;IPI;3066;7425;30245641
28;10;2023;ECU;IPI;194848;220958;947774906
28;10;2023;ECU;IPI;17659;20025;87844182
28;10;2023;ECU;IPI;11800;20766;84180380
28;10;2023;ECU;IPI;2081;11007;43938024
28;10;2023;ECU;IPI;23;702;2846710
28;10;2023;ECU;IPI;81530;45616;192983506
28;10;2023;ECU;IPI;106;1156;4898161
28;10;2023;ECU;IPI;782;7194;31092210
28;10;2023;ECU;IPI;60373;252920;1070363673
28;10;2023;ECU;IPI;6;40;173710
28;10;2023;ECU;IPI;956;6677;28192922
28;10;2023;ECU;IPI;10000;455;1929525
28;10;2023;ECU;IPI;203760;14267;59917351
28;10;2023;ECU;IPI;321981;31594;132850881
28;10;2023;ECU;IPI;32;467;1967924
28;10;2023;ECU;IPI;1100306;24103;101807801
28;10;2023;ECU;IPI;200;220;927073
28;10;2023;ECU;IPI;63;2884;10174397
28;10;2023;ECU;IPI;15;3101;13177143
28;10;2023;ECU;IPI;5;242;1019635
28;10;2023;ECU;IPI;7;1159;4893019
28;10;2023;ECU;IPI;20;3936;16616035
28;10;2023;ECU;IPI;2500;250;1055522
28;10;2023;ECU;IPI;19100;3111;13271103
28;10;2023;ECU;IPI;100;21011;88919191
28;10;2023;ECU;IPI;111;303;1078153
28;10;2023;ECU;IPI;352;5626;23182320
28;10;2023;ECU;IPI;1738;4211;17779517
28;10;2023;ECU;IPI;70;260;1099179
28;10;2023;ECU;IPI;1000;143;622348
28;10;2023;ECU;IPI;8;72;306102
28;10;2023;ECU;IPI;10113;11109;48469522
28;10;2023;ECU;IPI;39;902;3809105
28;10;2023;ECU;IPI;48;510;2108889
28;10;2023;ECU;IPI;22;370;1562379
28;10;2023;ECU;IPI;21;296;1051473
28;10;2023;ECU;IPI;318;1669;7105289
28;10;2023;ECU;IPI;54;734;3099640
28;10;2023;ECU;IPI;7;110;465999
28;10;2023;ECU;IPI;91;2105;8970158
28;10;2023;ECU;IPI;16;242;1020605
28;10;2023;ECU;IPI;229;1674;7068422
28;10;2023;ECU;IPI;6;151;639161
28;10;2023;ECU;IPI;15;221;931576
28;10;2023;ECU;IPI;208;3964;16191556
28;10;2023;ECU;IPI;10;133;561538
28;10;2023;ECU;IPI;44013;141067;583696387
28;10;2023;ECU;IPI;14066;2716;11542324
28;10;2023;ECU;IPI;64740;8860;37644695
28;10;2023;ECU;IPI;73074;9170;38962650
28;10;2023;ECU;IPI;52920;9766;41494034
28;10;2023;ECU;IPI;0;422;1783833
28;10;2023;ECU;IPI;696;55794;229821162
28;10;2023;ECU;IPI;34;3541;14354770
28;10;2023;ECU;IPI;10161;5833;24850526
28;10;2023;ECU;IPI;2;338;1427489
28;10;2023;ECU;IPI;6;189;797975
28;10;2023;ECU;IPI;36;239;1009417
28;10;2023;ECU;IPI;2259;9872;41976292
28;10;2023;ECU;IPI;5;16774;71324107
28;10;2023;ECU;IPI;142;1805;7621717
28;10;2023;ECU;IPI;34;173;728174
28;10;2023;ECU;IPI;25760;57960;244671764
28;10;2023;ECU;IPI;2;1309;5561091
28;10;2023;ECU;IPI;2;32396;137321785
28;10;2023;ECU;IPI;1;7231;31522821
28;10;2023;ECU;IPI;14;6848;28451700
28;10;2023;ECU;IPI;4;470;1953653
28;10;2023;ECU;IPI;200;34615;150910401
28;10;2023;ECU;IPI;760;56170;230753832
28;10;2023;ECU;IPI;2;13584;58902219
28;10;2023;ECU;IPI;38;37624;163614492
28;10;2023;ECU;IPI;2313;566269;2316908138
28;10;2023;ECU;IPI;90;31500;107693440
28;10;2023;ECU;IPI;589;61067;248361714
28;10;2023;ECU;IPI;145;41725;169143136
28;10;2023;ECU;IPI;1;30695;109302688
28;10;2023;ECU;IPI;6;1651;6953532
28;10;2023;ECU;IPI;5;40;172167
28;10;2023;ECU;IPI;2;29608;104724542
28;10;2023;ECU;IPI;2;2621;11146471
28;10;2023;ECU;IPI;1;4773;20295141
28;10;2023;ECU;IPI;66;1625;6888640
28;10;2023;ECU;IPI;145;3691;15336548
28;10;2023;ECU;IPI;27;1310;5452611
28;10;2023;ECU;IPI;2;3196;14019590
28;10;2023;ECU;IPI;50;3090;13021167
28;10;2023;ECU;IPI;1;1379;5862229
28;10;2023;ECU;IPI;91;68823;301897731
28;10;2023;ECU;IPI;320;314;1333846
28;10;2023;ECU;IPI;130;377;1643494
28;10;2023;ECU;IPI;2;2580;10971073
28;10;2023;ECU;IPI;37;5929;25211024
28;10;2023;ECU;IPI;83;2557;10873189
28;10;2023;ECU;IPI;160;25110;101798021
28;10;2023;ECU;IPI;385;48581;196936485
28;10;2023;ECU;IPI;1000;244;1018858
28;10;2023;ECU;IPI;6210;1971;8152849
28;10;2023;ECU;IPI;1;389;1653137
28;10;2023;ECU;IPI;20;514;2165138
28;10;2023;ECU;IPI;1;78;327719
28;10;2023;ECU;IPI;60;611;2599685
28;10;2023;ECU;IPI;32430;310265;1311091991
28;10;2023;ECU;IPI;14000;138965;590560950
28;10;2023;ECU;IPI;6092;33862;143480693
28;10;2023;ECU;IPI;42;584;2477438
28;10;2023;ECU;IPI;6420;9832;42691108
28;10;2023;ECU;IPI;1100;2342;9951377
28;10;2023;ECU;IPI;56000;41603;181366104
28;10;2023;ECU;IPI;7855;8596;37472182
28;10;2023;ECU;IPI;6;34088;141062870
28;10;2023;ECU;IPI;100;1990;8401959
28;10;2023;ECU;IPI;600;1734;7606468
28;10;2023;ECU;IPI;3940;18271;77140075
28;10;2023;ECU;IPI;658;2920;10224394
28;10;2023;ECU;IPI;30218;77003;323230509
28;10;2023;ECU;IPI;6922;21698;90850915
28;10;2023;ECU;IPI;20;39;166460
28;10;2023;ECU;IPI;9972;16703;70731782
28;10;2023;ECU;IPI;641;931;3937785
28;10;2023;ECU;IPI;11062;18085;76478865
28;10;2023;ECU;IPI;1192;1972;8306839
28;10;2023;ECU;IPI;82;141;596302
28;10;2023;ECU;IPI;2705;3918;16556620
28;10;2023;ECU;IPI;3054;4667;19793967
28;10;2023;ECU;IPI;11711;21015;88949022
28;10;2023;ECU;IPI;431;524;2223100
28;10;2023;ECU;IPI;549;814;3445115
28;10;2023;ECU;IPI;10527;21107;89248200
28;10;2023;ECU;IPI;1506;2632;11165171
28;10;2023;ECU;IPI;1449;2642;11026756
28;10;2023;ECU;IPI;791;1868;7920079
28;10;2023;ECU;IPI;4;5;22876
28;10;2023;ECU;IPI;862;1170;4958691
28;10;2023;ECU;IPI;9527;11997;50864763
28;10;2023;ECU;IPI;5303;8862;37571300
28;10;2023;ECU;IPI;4693;5752;24407867
28;10;2023;ECU;IPI;100;170;716543
28;10;2023;ECU;IPI;3257;7373;31042556
28;10;2023;ECU;IPI;2037;4324;18310424
28;10;2023;ECU;IPI;2098;3817;16168080
28;10;2023;ECU;IPI;22;40;170551
28;10;2023;ECU;IPI;1050;1875;7902863
28;10;2023;ECU;IPI;859;1731;7331310
28;10;2023;ECU;IPI;33;68;288683
28;10;2023;ECU;IPI;1707;33853;142932228
28;10;2023;ECU;IPI;19993;30963;130810794
28;10;2023;ECU;IPI;27372;41338;174147968
28;10;2023;ECU;IPI;1881;2643;11015241
28;10;2023;ECU;IPI;1835;2784;11784178
28;10;2023;ECU;IPI;1608;1949;8288259
28;10;2023;ECU;IPI;2193;3039;10874755
28;10;2023;ECU;IPI;110;220;933688
28;10;2023;ECU;IPI;1591;2294;9697551
28;10;2023;ECU;IPI;5732;7710;32675538
28;10;2023;ECU;IPI;874;1028;4345217
28;10;2023;ECU;IPI;10534;19931;84445915
28;10;2023;ECU;IPI;18;147;621895
28;10;2023;ECU;IPI;1006;10787;54118494
28;10;2023;ECU;IPI;63181;491103;2074951648
28;10;2023;ECU;IPI;84;482;2035597
28;10;2023;ECU;IPI;434;2839;10005232
28;10;2023;ECU;IPI;660;6110;25910678
28;10;2023;ECU;IPI;2494;24087;102139330
28;10;2023;ECU;IPI;163;1615;6846885
28;10;2023;ECU;IPI;107;1352;5734104
28;10;2023;ECU;IPI;10521;66967;281791744
28;10;2023;ECU;IPI;13947;99388;419725756
28;10;2023;ECU;IPI;4259;38014;160852727
28;10;2023;ECU;IPI;11431;89098;377425484
28;10;2023;ECU;IPI;20;185;782587
28;10;2023;ECU;IPI;113;1069;4538051
28;10;2023;ECU;IPI;50;453;1917188
28;10;2023;ECU;IPI;224;1090;5458818
28;10;2023;ECU;IPI;46;576;2437953
28;10;2023;ECU;IPI;48;503;2108639
28;10;2023;ECU;IPI;137;1442;6077893
28;10;2023;ECU;IPI;24;327;1383346
28;10;2023;ECU;IPI;1094;7132;30056534
28;10;2023;ECU;IPI;511;2870;10135733
28;10;2023;ECU;IPI;2178;10917;54439663
28;10;2023;ECU;IPI;1488;4261;18034244
28;10;2023;ECU;IPI;1;10;42182
28;10;2023;ECU;IPI;13;108;541332
28;10;2023;ECU;IPI;1105;5200;21960109
28;10;2023;ECU;IPI;3781;19658;82929190
28;10;2023;ECU;IPI;2;38;159752
28;10;2023;ECU;IPI;301;2469;11034210
28;10;2023;ECU;IPI;210;1008;5102541
28;10;2023;ECU;IPI;841;6974;29510452
28;10;2023;ECU;IPI;484;4639;19610336
28;10;2023;ECU;IPI;208;1375;5818893
28;10;2023;ECU;IPI;11;197;830573
28;10;2023;ECU;IPI;46;872;3676520
28;10;2023;ECU;IPI;57;836;3540001
28;10;2023;ECU;IPI;1110;11114;46849201
28;10;2023;ECU;IPI;869;10358;43743221
28;10;2023;ECU;IPI;205;2132;9009055
28;10;2023;ECU;IPI;105;822;3470871
28;10;2023;ECU;IPI;2164;24426;102993067
28;10;2023;ECU;IPI;4788;34610;145879338
28;10;2023;ECU;IPI;147;842;3564165
28;10;2023;ECU;IPI;226;1095;5479597
28;10;2023;ECU;IPI;30;19388;78595310
28;10;2023;ECU;IPI;378;5136;21072372
28;10;2023;ECU;IPI;4690;15105;63970951
28;10;2023;ECU;IPI;54140;75255;319080256
28;10;2023;ECU;IPI;18847;453383;1924955003
28;10;2023;ECU;IPI;1336;48790;202719356
28;10;2023;ECU;IPI;4855;202550;841584967
28;10;2023;ECU;IPI;1621;59006;245166182
28;10;2023;ECU;IPI;3283;119278;495592185
28;10;2023;ECU;IPI;3002;107637;447223656
28;10;2023;ECU;IPI;17591;15327;64176228
28;10;2023;ECU;IPI;18200;30756;104894888
28;10;2023;ECU;IPI;23000;31393;133070218
28;10;2023;ECU;IPI;6784;28864;119538236
28;10;2023;ECU;IPI;26298;77062;310937265
28;10;2023;ECU;IPI;1029;5735;24387097
28;10;2023;ECU;IPI;414990;13543;56903296
28;10;2023;ECU;IPI;84659;30681;106422970
28;10;2023;ECU;IPI;3288;47285;206135929
28;10;2023;ECU;IPI;19;274;1195871
28;10;2023;ECU;IPI;651;598;2607662
28;10;2023;ECU;IPI;22;229;968571
28;10;2023;ECU;IPI;287;1564;6616810
28;10;2023;ECU;IPI;90;566;2393856
28;10;2023;ECU;IPI;1060;2999;10691086
28;10;2023;ECU;IPI;1733;7257;30710507
28;10;2023;ECU;IPI;16;83;352862
28;10;2023;ECU;IPI;2;40;169279
28;10;2023;ECU;IPI;18;113;476520
28;10;2023;ECU;IPI;375;3200;13540823
28;10;2023;ECU;IPI;9;145;610493
28;10;2023;ECU;IPI;10;230;971660
28;10;2023;ECU;IPI;620;7145;30236918
28;10;2023;ECU;IPI;272;2844;10037458
28;10;2023;ECU;IPI;36;246;1103181
28;10;2023;ECU;IPI;77;1016;4300866
28;10;2023;ECU;IPI;18;75;317228
28;10;2023;ECU;IPI;110;992;4197395
28;10;2023;ECU;IPI;21600;17628;74913888
28;10;2023;ECU;IPI;24836;77974;328466402
28;10;2023;ECU;IPI;11;49355;206711009
28;10;2023;ECU;IPI;1369;3623;15793110
28;10;2023;ECU;IPI;684;5394;23510467
28;10;2023;ECU;IPI;3130;46470;193080228
28;10;2023;ECU;IPI;97882;63372;266953834
28;10;2023;ECU;IPI;108;510;2154405
28;10;2023;ECU;IPI;673;2667;11076309
28;10;2023;ECU;IPI;8294;41300;174589601
28;10;2023;ECU;IPI;108;2381;10054485
28;10;2023;ECU;IPI;8441;23234;98095955
28;10;2023;ECU;IPI;4550;11980;50578527
28;10;2023;ECU;IPI;574;4076;17207972
28;10;2023;ECU;IPI;252;4323;18251757
28;10;2023;ECU;IPI;223;3483;14706637
28;10;2023;ECU;IPI;1330;14663;61909010
28;10;2023;ECU;IPI;105;791;3338195
28;10;2023;ECU;IPI;3894;40287;170096606
28;10;2023;ECU;IPI;16;101;511380
28;10;2023;ECU;IPI;1448;5530;23347482
28;10;2023;ECU;IPI;45794;25905;109355952
28;10;2023;ECU;IPI;660;463;1908589
28;10;2023;ECU;IPI;693;790;3254960
28;10;2023;ECU;IPI;80;1540;6710866
28;10;2023;ECU;IPI;750;9500;41415346
28;10;2023;ECU;IPI;1900;23142;100883578
28;10;2023;ECU;IPI;10750;95738;417359147
28;10;2023;ECU;IPI;1357;623934;2653024798
28;10;2023;ECU;IPI;403;3613;15749553
28;10;2023;ECU;IPI;10369;94384;398997597
28;10;2023;ECU;IPI;4495;30229;106734647
28;10;2023;ECU;IPI;20;221;909380
28;10;2023;ECU;IPI;1410;9643;42039787
28;10;2023;ECU;IPI;755;7088;29678490
28;10;2023;ECU;IPI;4668;6201;25932077
28;10;2023;ECU;IPI;7820;11448;47171003
28;10;2023;ECU;IPI;440;6377;26277070
28;10;2023;ECU;IPI;108;579;2422610
28;10;2023;ECU;IPI;1400;20518;89448305
28;10;2023;ECU;IPI;1065;4073;17053985
28;10;2023;ECU;IPI;3000;4488;18992700
28;10;2023;ECU;IPI;4592;14736;60719684
28;10;2023;ECU;IPI;21100;49642;206257454
28;10;2023;ECU;IPI;4000;11019;43890037
28;10;2023;ECU;IPI;37367;42374;179132142
28;10;2023;ECU;IPI;17142;19439;81886872
28;10;2023;ECU;IPI;10557;51077;211531095
28;10;2023;ECU;IPI;10;77;323085
28;10;2023;ECU;IPI;343660;19232;79649928
28;10;2023;ECU;IPI;720;10499;52838993
28;10;2023;ECU;IPI;60;69;293351
28;10;2023;ECU;IPI;3242;1803;7609221
28;10;2023;ECU;IPI;3300;16480;70023520
28;10;2023;ECU;IPI;9766;14039;59651116
28;10;2023;ECU;IPI;14;201;852859
28;10;2023;ECU;IPI;177;574;2502078
28;10;2023;ECU;IPI;2002;5834;25434876
28;10;2023;ECU;IPI;308;985;4295230
28;10;2023;ECU;IPI;326;783;3414892
28;10;2023;ECU;IPI;11;340;1434183
28;10;2023;ECU;IPI;15;29;101994
28;10;2023;ECU;IPI;60;146;622054
28;10;2023;ECU;IPI;9360;4202;17855998
28;10;2023;ECU;IPI;10;274;1156524
28;10;2023;ECU;IPI;1057;8954;38107246
28;10;2023;ECU;IPI;24987;68562;282519391
28;10;2023;ECU;IPI;2;311;1309786
28;10;2023;ECU;IPI;900;3285;13648978
28;10;2023;ECU;IPI;624;210;901468
28;10;2023;ECU;IPI;260;3973;16746969
28;10;2023;ECU;IPI;14;266;1131934
28;10;2023;ECU;IPI;23;153;644780
28;10;2023;ECU;IPI;176;1155;4866082
28;10;2023;ECU;IPI;36;262;1110155
28;10;2023;ECU;IPI;15;471;1996498
28;10;2023;ECU;IPI;3;108;457796
28;10;2023;ECU;IPI;6;58;246701
28;10;2023;ECU;IPI;78;739;3132510
28;10;2023;ECU;IPI;2792;2206;9349886
28;10;2023;ECU;IPI;11;157;661930
28;10;2023;ECU;IPI;57000;131060;554727661
28;10;2023;ECU;IPI;22;238;1009694
28;10;2023;ECU;IPI;1;6050;25494518
28;10;2023;ECU;IPI;10;50;211942
28;10;2023;ECU;IPI;8;71;300958
28;10;2023;ECU;IPI;100;1416;6002210
28;10;2023;ECU;IPI;15;1057;4452986
28;10;2023;ECU;IPI;25;2202;9278951
28;10;2023;ECU;IPI;35;4451;18757813
28;10;2023;ECU;IPI;18;975;4108115
28;10;2023;ECU;IPI;717;5320;22418320
28;10;2023;ECU;IPI;328;17676;74484532
28;10;2023;ECU;IPI;17;461;1944241
28;10;2023;ECU;IPI;3;1180;4970757
28;10;2023;ECU;IPI;59;183;773095
28;10;2023;ECU;IPI;1776;1067;5385183
28;10;2023;ECU;IPI;54;2173;9158052
28;10;2023;ECU;IPI;60;6149;25910142
28;10;2023;ECU;IPI;28;7;28376
28;10;2023;ECU;IPI;18;6;25498
28;10;2023;ECU;IPI;1561;702;2967628
28;10;2023;ECU;IPI;4;20;84279
28;10;2023;ECU;IPI;21;169;696591
28;10;2023;ECU;IPI;400;60;245177
28;10;2023;ECU;IPI;11;471;1938958
28;10;2023;ECU;IPI;1;91;376625
28;10;2023;ECU;IPI;20;155;640344
28;10;2023;ECU;IPI;18;372;1531022
28;10;2023;ECU;IPI;0;10;51178
28;10;2023;ECU;IPI;0;30;105473
28;10;2023;ECU;IPI;1;56;232362
28;10;2023;ECU;IPI;0;26;108784
28;10;2023;ECU;IPI;15;1344;5538731
28;10;2023;ECU;IPI;130;4311;17762592
28;10;2023;ECU;IPI;2;148;609811
28;10;2023;ECU;IPI;0;19;77880
28;10;2023;ECU;IPI;3;2108;8767361
28;10;2023;ECU;IPI;1;694;2861111
28;10;2023;ECU;IPI;1;51790;219529575
28;10;2023;ECU;IPI;4;6;26207
28;10;2023;ECU;IPI;5;2003;8253313
28;10;2023;ECU;IPI;20;1093;4503014
28;10;2023;ECU;IPI;20;613;2526764
28;10;2023;ECU;IPI;4;175;720202
28;10;2023;ECU;IPI;1;362;1492777
28;10;2023;ECU;IPI;1;93;384102
28;10;2023;ECU;IPI;1;188;774429
28;10;2023;ECU;IPI;2;3910;16085293
28;10;2023;ECU;IPI;2;1971;8103638
28;10;2023;ECU;IPI;3;982;4111677
28;10;2023;ECU;IPI;1;880;3624250
28;10;2023;ECU;IPI;5;4844;19959871
28;10;2023;ECU;IPI;6;2938;10105393
28;10;2023;ECU;IPI;2;225;926645
28;10;2023;ECU;IPI;2;726;2993218
28;10;2023;ECU;IPI;2;356;1466240
28;10;2023;ECU;IPI;15;3027;10472293
28;10;2023;ECU;IPI;1;539;2222580
28;10;2023;ECU;IPI;1;3439;14171083
28;10;2023;ECU;IPI;2;503;2074485
28;10;2023;ECU;IPI;8;225;926975
28;10;2023;ECU;IPI;8;8510;35101034
28;10;2023;ECU;IPI;1;3107;10886168
28;10;2023;ECU;IPI;1;769;3167150
28;10;2023;ECU;IPI;16;903;3721025
28;10;2023;ECU;IPI;2;1321;5444246
28;10;2023;ECU;IPI;3;8642;36630149
28;10;2023;ECU;IPI;139;113;467940
28;10;2023;ECU;IPI;206;320;1403731
28;10;2023;ECU;IPI;3;3;13160
28;10;2023;ECU;IPI;4000;19000;83346540
28;10;2023;ECU;IPI;750;8371;36721608
28;10;2023;ECU;IPI;290200;271447;1148434602
28;10;2023;ECU;IPI;32400;31073;131575334
28;10;2023;ECU;IPI;430000;36429;154416643
28;10;2023;ECU;IPI;97;422;1782566
28;10;2023;ECU;IPI;15;29;102441
28;10;2023;ECU;IPI;3323;64608;272410557
28;10;2023;ECU;IPI;8159;44206;193916166
28;10;2023;ECU;IPI;153;71595;310136242
28;10;2023;ECU;IPI;76;382;1610838
28;10;2023;ECU;IPI;585;21438;90513165
28;10;2023;ECU;IPI;175;600;2533254
28;10;2023;ECU;IPI;220;662;2743449
28;10;2023;ECU;IPI;35;1065;5329739
28;10;2023;ECU;IPI;50;1001;4214943
28;10;2023;ECU;IPI;8000;16200;66754111
28;10;2023;ECU;IPI;30000;6000;25332540
28;10;2023;ECU;IPI;10;130;547920
28;10;2023;ECU;IPI;100;2191;9230598
28;10;2023;ECU;IPI;20;740;3119019
28;10;2023;ECU;IPI;6000;2580;10631000
28;10;2023;ECU;IPI;1785;40336;169953774
28;10;2023;ECU;IPI;37;11089;47555755
28;10;2023;ECU;IPI;3208;65802;266743935
28;10;2023;ECU;IPI;324;6958;29961872
28;10;2023;ECU;IPI;606;11528;49318444
28;10;2023;ECU;IPI;9739;154218;648265542
28;10;2023;ECU;IPI;1075;23777;102530841
28;10;2023;ECU;IPI;1183;29632;106297687
